architecture_layers,condition,seed,ood_accuracy_mean,measured_layer,scope,component,head,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
2,low_diversity,1,0.6355,1,cls,value,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9003693773881194,5.514043201433039e-14,0.0,nan,nan,1.0,1e-12
2,low_diversity,1,0.6355,1,cls,value,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9003693773881194,5.514043201433039e-14,0.0,nan,nan,1.0,1e-12
2,low_diversity,1,0.6355,1,cls,value,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9392976143382545,2.0097687028202325,0.0,nan,nan,1.0,1.1694460504141357e-11
2,low_diversity,1,0.6355,1,token_mean,value,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.002108590077145143,0.002724255095525818,0.004521902096657645,0.0001547441934235394,0.004367158282548189,1.0855177054810825,0.0043768642768680505,0.36420648149432644,0.0009068265169642575,0.006272777151162004,0.9989399909973145,0.008490830659866333
2,low_diversity,1,0.6355,1,token_mean,value,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0030906706809120514,0.0034888806728536953,0.003339093342623002,0.00012098950537620112,0.003218103898689151,0.8602865254936967,0.00315837277689691,0.255822009808658,0.00011192788709104819,0.010415795113190483,0.9981734156608582,0.005752940196543932
2,low_diversity,1,0.6355,1,token_mean,value,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006939176940307948,0.007314626502882034,0.0022140502015119286,0.00015038686979096383,0.0020636634435504675,1.1993475142894887,0.002067488345011112,0.1798249970883086,nan,nan,0.9963638186454773,0.013782490976154804
2,low_diversity,1,0.6355,1,token_mean,value,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.1227766745951045,0.015675044516504876,0.006298243156684102,0.00036833007470704615,0.005929912440478802,1.282105340012506,0.006756873673737657,0.10340876825657717,nan,nan,0.9330378770828247,0.014098462648689747
2,low_diversity,1,0.6355,1,token_mean,value,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.14578958657433877,0.01704129074352203,0.008032366436842799,0.0005694988067261875,0.0074628680013120174,1.3236427066864742,0.008339296660984362,0.1166046504281834,nan,nan,0.9318205714225769,0.013915198855102062
2,low_diversity,1,0.6355,1,token_mean,value,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.20055569022955838,0.12143248031132253,0.05928904581623522,0.0031793201342225075,0.056109726428985596,1.5374579503854757,0.058282052604906265,0.15047914440895124,0.06991548458352895,0.20020562990077956,0.8848299980163574,0.011217840947210789
2,low_diversity,1,0.6355,1,token_mean,value,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.5352865456389233,0.056702933764125205,0.005833010977656018,0.00035955250496044755,0.005473458673804998,1.4479596125927563,0.006111044098443419,0.05653208501290909,nan,nan,0.8363677859306335,0.0166177898645401
2,low_diversity,1,0.6355,1,token_mean,value,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004639597798153389,0.005459040289796723,0.00826738511283046,0.0004985008854418993,0.007768883369863033,1.240099751597503,0.007771847337870834,0.24835646149508558,nan,nan,0.9972611665725708,0.012060829438269138
2,low_diversity,1,0.6355,1,token_mean,value,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.48479491617769477,0.18417894648146116,0.06314695878268822,0.0023289404343813658,0.06081802770495415,1.5294382735020091,0.06651104324548844,0.17119761276180467,nan,nan,0.8315126299858093,0.01339718047529459
2,low_diversity,1,0.6355,1,token_mean,value,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.315676457842741,0.04589970917489742,0.0175217662955953,0.0006919964216649532,0.01682977005839348,1.1747950294628675,0.017477430675707107,0.12146502870966368,nan,nan,0.8694843053817749,0.010297040455043316
2,low_diversity,1,0.6355,1,token_mean,value,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.005304318767005177,0.0071608706307469275,0.019403986913683707,0.0005278686294332147,0.01887611858546734,1.2040408879139435,0.0188799281341783,0.2621516544000129,nan,nan,0.9968198537826538,0.01096699945628643
2,low_diversity,1,0.6355,2,cls,query,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.42722647261327323,0.4620599958048558,0.379444960283836,0.03424667567014694,0.34519827365875244,1.4646703083400847,0.34782794565600933,0.3403207587775827,0.10613976423952409,0.9265681409588987,0.6601581573486328,0.07326744496822357
2,low_diversity,1,0.6355,2,cls,query,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.41868190960363133,0.45210364789839813,0.3867236043252934,0.008263290859758854,0.3784603178501129,1.457742802045964,0.37115871783975063,0.291632136836958,0.06067139192927204,1.2734519056427953,0.6800112128257751,0.0738973319530487
2,low_diversity,1,0.6355,2,cls,query,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.9404652479106321,1.0425417513201316,0.5039949748644327,0.0363813117146492,0.46761372685432434,1.6954022881926913,0.46908322271125574,0.3370304611294008,nan,nan,0.4102203845977783,0.08926872164011002
2,low_diversity,1,0.6355,2,cls,query,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.1538467198725526,0.7781686316022458,0.36505970241912866,0.011044301092624664,0.35401540994644165,1.8219137432488777,0.6735110532559134,0.1288085300190846,nan,nan,0.2294987142086029,0.08154422789812088
2,low_diversity,1,0.6355,2,cls,query,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.2607551735954523,0.9060736030418542,0.48942393561578856,0.1275160163640976,0.3619079291820526,1.8441868178533805,0.6154396350515499,0.1687056352203986,nan,nan,0.18721561133861542,0.07163698226213455
2,low_diversity,1,0.6355,2,cls,query,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,1.0143817124360965,0.8776749671173077,0.40548914677823455,0.016056984663009644,0.3894321322441101,1.6718011246325926,0.43402058156753054,0.2113874071751146,0.5725965376483139,0.8387174477630079,0.34713810682296753,0.09501846879720688
2,low_diversity,1,0.6355,2,cls,query,all,double_negation,96,2,2,1,0,2.0,nan,nan,1.8716391213652235,0.9316392621035666,0.5366057908292443,0.006257954984903336,0.5303478240966797,1.5304626412963949,0.6065540833168269,0.2972381935312658,nan,nan,0.42821210622787476,0.10563308000564575
2,low_diversity,1,0.6355,2,cls,query,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.7136891092593063,0.7789323661976075,0.8131512515960878,0.0626261830329895,0.7505250573158264,1.8826483144438055,0.7549863214164088,0.21856214835411839,nan,nan,0.47769469022750854,0.05999484285712242
2,low_diversity,1,0.6355,2,cls,query,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,2.0976843931212485,0.7697692630186115,0.33290398950823014,0.012427971698343754,0.3204760253429413,1.7247922166087373,0.6516550735854287,0.24233032998316176,nan,nan,0.48312321305274963,0.10561671108007431
2,low_diversity,1,0.6355,2,cls,query,all,majority_duality,96,2,2,1,0,2.0,nan,nan,1.522757978378226,0.7215982060073336,0.12086259824795106,0.007261540740728378,0.11360105127096176,1.5969638907804289,0.2518277348225748,0.11432945547009095,nan,nan,0.3896887004375458,0.0715855211019516
2,low_diversity,1,0.6355,2,cls,query,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.5658655461546163,0.6286713560284813,0.5738338186224687,0.015464294701814651,0.558369517326355,1.8607289304945451,0.5602514194980612,0.17119184240291843,nan,nan,0.638729989528656,0.05247530713677406
2,low_diversity,1,0.6355,2,token_mean,query,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.007519356338449618,0.009749304268512738,0.022259310911186398,0.0008894918137229979,0.021369818598031998,1.1078284898268327,0.021469558242720028,0.480343659753536,0.0035247387900305296,0.023841442229807698,0.9978553652763367,0.00797348003834486
2,low_diversity,1,0.6355,2,token_mean,query,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.00851501453029352,0.010504422907722747,0.014833338068156817,0.00030329645960591733,0.014530041255056858,0.9516512698686311,0.014364806498008462,0.36510793711384565,0.001538530836341264,0.029936208472529577,0.996991753578186,0.005320705007761717
2,low_diversity,1,0.6355,2,token_mean,query,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.026701349254729972,0.030300175946045803,0.01835003601738599,0.0006472325185313821,0.017702803015708923,1.2339791112461143,0.01772567519122038,0.3152639482469954,nan,nan,0.9902704954147339,0.012589316815137863
2,low_diversity,1,0.6355,2,token_mean,query,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.15812983766901972,0.03641770450350513,0.027805271885734485,0.0007786305504851043,0.027026638388633728,1.3492390189329073,0.030430538856718453,0.19597476353583784,nan,nan,0.9035131931304932,0.012531198561191559
2,low_diversity,1,0.6355,2,token_mean,query,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.17957466652170218,0.0369462323397828,0.030771455423827438,0.0029316041618585587,0.02783985249698162,1.375572328468074,0.031175161781766426,0.20965926337684201,nan,nan,0.9011897444725037,0.012534811161458492
2,low_diversity,1,0.6355,2,token_mean,query,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.22813921625319786,0.14972062316574788,0.0823827769711258,0.0036097001284360886,0.07877307385206223,1.4991168931670484,0.0820327984845608,0.1697675983785106,0.0982353119989036,0.24034923987676937,0.8742251992225647,0.010296669788658619
2,low_diversity,1,0.6355,2,token_mean,query,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.5975612047823247,0.09101825385270648,0.017507282997570553,0.0008421154343523085,0.01666516810655594,1.0266985791816037,0.018886006872232602,0.10685449617808225,nan,nan,0.7910194396972656,0.015753349289298058
2,low_diversity,1,0.6355,2,token_mean,query,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.01615524382159323,0.02045209519342495,0.0419415512820621,0.0023213753011077642,0.03962017968297005,1.3867149169025252,0.039674440317632315,0.3451129597046438,nan,nan,0.9941923022270203,0.010962352156639099
2,low_diversity,1,0.6355,2,token_mean,query,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.6518214162376197,0.20994267536756814,0.08501938913198112,0.0035838510375469923,0.08143553882837296,1.5247825319570893,0.09355675615002139,0.19971149393620027,nan,nan,0.7646516561508179,0.012128300964832306
2,low_diversity,1,0.6355,2,token_mean,query,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.2992128423463684,0.06514434033237315,0.02680646791321051,0.0007676046225242317,0.026038862764835358,1.123345604439155,0.027657124296697682,0.19010415507869047,nan,nan,0.892315149307251,0.009147249162197113
2,low_diversity,1,0.6355,2,token_mean,query,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.01662160943337297,0.025106966230276428,0.05528370007704049,0.0016536286566406488,0.05363007262349129,1.42315227651261,0.053686942731464855,0.336051913218967,nan,nan,0.9939512014389038,0.009942132979631424
2,low_diversity,1,0.6355,2,cls,key,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.41665846354869446,0.4527518119697693,0.37147684148743937,0.0355781614780426,0.33589866757392883,1.4649937691143136,0.33808279162912885,0.33442129893514777,0.10638071237758613,0.9018705772440797,0.6626483201980591,0.06519927084445953
2,low_diversity,1,0.6355,2,cls,key,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.40585299599689106,0.4408674033555744,0.39566702810321125,0.008703315630555153,0.38696372509002686,1.4420041501238512,0.3789044393945294,0.30094871360766334,0.06957301826638908,1.2190317157161301,0.6905463337898254,0.06490835547447205
2,low_diversity,1,0.6355,2,cls,key,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.9341920846199253,1.0162127033891613,0.436724678843638,0.028359122574329376,0.40836554765701294,1.7056215830697672,0.41055620693572276,0.30070960082195586,nan,nan,0.4293293356895447,0.076970674097538
2,low_diversity,1,0.6355,2,cls,key,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.1076451248984533,0.7604046200083874,0.384091343282093,0.01320965588092804,0.37088170647621155,1.8339337223960117,0.6843747829633215,0.13945201862254383,nan,nan,0.2833962142467499,0.06888976693153381
2,low_diversity,1,0.6355,2,cls,key,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.2642966636527095,0.7990566932557678,0.3995050127260704,0.09904083609580994,0.3004642128944397,1.866613334347285,0.6868505591808995,0.15541432404314934,nan,nan,0.19378815591335297,0.0694577693939209
2,low_diversity,1,0.6355,2,cls,key,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,1.0015547206715394,0.8332494179298574,0.4077464970748658,0.013192341662943363,0.39455416798591614,1.678671658045862,0.4506245249063307,0.2205585918719185,0.5741288052047244,0.8208346667977463,0.38402655720710754,0.08371839672327042
2,low_diversity,1,0.6355,2,cls,key,all,double_negation,96,2,2,1,0,2.0,nan,nan,1.7757854025646116,0.9262497953954868,0.5590554020772164,0.008593576960265636,0.5504618287086487,1.5467906621338496,0.6236563184944306,0.3189308341871055,nan,nan,0.4344935715198517,0.08967461436986923
2,low_diversity,1,0.6355,2,cls,key,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.6699649806907672,0.7308547744580429,0.9017436609556368,0.05706401169300079,0.8446796536445618,1.9015508775864387,0.8493407590128581,0.2587417055227405,nan,nan,0.5244742631912231,0.05313136801123619
2,low_diversity,1,0.6355,2,cls,key,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.8338872906381343,0.8837783048123118,0.4291445133681426,0.010904648341238499,0.41823986172676086,1.7342732736550095,0.6475908790904683,0.2660912483824344,nan,nan,0.572084903717041,0.07844685763120651
2,low_diversity,1,0.6355,2,cls,key,all,majority_duality,96,2,2,1,0,2.0,nan,nan,1.4974936937003298,0.6882429760638141,0.12314840753535936,0.0071188719011843204,0.1160295307636261,1.5929363736968096,0.2696653435619461,0.11307761663175435,nan,nan,0.5686050653457642,0.06283679604530334
2,low_diversity,1,0.6355,2,cls,key,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.5540582938794675,0.6129356678702822,0.5472108742917215,0.011494497768580914,0.5357164144515991,1.8651750156059566,0.5374282497508218,0.1688479841969174,nan,nan,0.6643404364585876,0.049299053847789764
2,low_diversity,1,0.6355,2,token_mean,key,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.00736435322406275,0.009413508384870808,0.02017455435455253,0.0010404211934655905,0.01913413405418396,1.0920104809184885,0.019217577234179294,0.4538926856683121,0.003271032019561353,0.022402406066985923,0.9974110722541809,0.008692404255270958
2,low_diversity,1,0.6355,2,token_mean,key,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.008132629190373978,0.00997508444303305,0.013427940072337377,0.00026771475677378476,0.013160226866602898,0.9634336765916457,0.013013941439441427,0.3475022821521783,0.0014524476056652711,0.028290986964917088,0.9967554211616516,0.005682051181793213
2,low_diversity,1,0.6355,2,token_mean,key,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.02393547691788411,0.027153961493444182,0.01609396268367127,0.0006466606864705682,0.015447302721440792,1.2946071505040402,0.015469102429442135,0.3135166290237316,nan,nan,0.990928053855896,0.014718838036060333
2,low_diversity,1,0.6355,2,token_mean,key,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.14187685789337487,0.033077045221769685,0.02297564030229314,0.0007475967286154628,0.022228043526411057,1.3640651042822667,0.025819842890570304,0.18052943015424647,nan,nan,0.9252791404724121,0.014522220008075237
2,low_diversity,1,0.6355,2,token_mean,key,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.19319567320299155,0.0338997520122672,0.02678703783038578,0.002160523319616914,0.024626512080430984,1.3782868222055507,0.02877785238134718,0.1998859742830811,nan,nan,0.8743623495101929,0.014287536032497883
2,low_diversity,1,0.6355,2,token_mean,key,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.22185735845880236,0.1448953741794676,0.073457706251666,0.003490506438538432,0.06996720284223557,1.5190041989316398,0.07244574307723618,0.15431371603396246,0.09012753832704859,0.23174609303044305,0.8756905794143677,0.011478486470878124
2,low_diversity,1,0.6355,2,token_mean,key,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.5649483403591963,0.07883494666359676,0.014681635862929454,0.0007478469051420689,0.013933787122368813,1.0388514271933713,0.015165898431736978,0.10348314483308034,nan,nan,0.8023137450218201,0.018473049625754356
2,low_diversity,1,0.6355,2,token_mean,key,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.014979692250243343,0.01834941825623317,0.03556855774335864,0.002316560596227646,0.03325199708342552,1.4017117213973125,0.03329408897553147,0.3289743847225363,nan,nan,0.9940426349639893,0.012378271669149399
2,low_diversity,1,0.6355,2,token_mean,key,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.6017014169962065,0.20682532387332256,0.08085669546203461,0.00334913725964725,0.07750756293535233,1.4679694311420486,0.08673695261470411,0.18589552803768006,nan,nan,0.7494537234306335,0.013823308981955051
2,low_diversity,1,0.6355,2,token_mean,key,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.30413073195104756,0.06588521310057008,0.026728801097661098,0.0008254886488430202,0.025903312489390373,1.1258857135085052,0.027851384993159232,0.18746116326214476,nan,nan,0.8696863651275635,0.010418561287224293
2,low_diversity,1,0.6355,2,token_mean,key,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.015322834284693462,0.023059195565291096,0.04773822025210369,0.0013836936559528112,0.04635452479124069,1.3793584544398778,0.0464002929687614,0.32598459736036195,nan,nan,0.9940117001533508,0.011124607175588608
2,low_diversity,1,0.6355,2,cls,value,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.41752233196409594,0.45265790270843737,0.366147072508115,0.03439301624894142,0.33175405859947205,1.46152577936781,0.3346179607114013,0.325046542852645,0.10423210736621802,0.9083091795570342,0.6408901810646057,0.06367336213588715
2,low_diversity,1,0.6355,2,cls,value,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.39890930698750565,0.4307091795488639,0.36816307265929876,0.007403078489005566,0.36076000332832336,1.438715765667148,0.3523050338527556,0.28841505423286584,0.0632662740881004,1.199967306979439,0.7120416164398193,0.061727773398160934
2,low_diversity,1,0.6355,2,cls,value,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.9658438049002491,1.0374381740660876,0.4361587853324602,0.04366811364889145,0.3924906551837921,1.7081115513742187,0.39428759432192717,0.31986932378279487,nan,nan,0.33487939834594727,0.07598892599344254
2,low_diversity,1,0.6355,2,cls,value,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.0953078621920898,0.7497075032256632,0.34236696046262993,0.009209990501403809,0.3331569731235504,1.8630202089870271,0.643448461970691,0.1269077217835687,nan,nan,0.2764926850795746,0.0684373527765274
2,low_diversity,1,0.6355,2,cls,value,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.2256541225849078,0.8826141785687599,0.4027591920888104,0.07842794060707092,0.32433125376701355,1.845440831373755,0.5920914237999313,0.1470410464111934,nan,nan,0.20740535855293274,0.06370034068822861
2,low_diversity,1,0.6355,2,cls,value,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,1.0059499027917926,0.8358952630013946,0.35495499989976154,0.011305670253932476,0.34364935755729675,1.6795906820435924,0.3939131400614903,0.20077793657257273,0.4850018438440573,0.7854161503488573,0.3318808078765869,0.08177689462900162
2,low_diversity,1,0.6355,2,cls,value,all,double_negation,96,2,2,1,0,2.0,nan,nan,1.644506349377533,0.970162123445056,0.4835482427241302,0.008493572473526001,0.47505468130111694,1.5633412282690033,0.5063612406719652,0.2724714755551582,nan,nan,0.3313086926937103,0.08373161405324936
2,low_diversity,1,0.6355,2,cls,value,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.6718681101233136,0.7261886590648983,0.8143327053240382,0.07867930829524994,0.7356534004211426,1.8902160523863298,0.7399051900027632,0.2405729236035611,nan,nan,0.4913177192211151,0.052453842014074326
