architecture_layers,condition,seed,measured_layer,scope,component,head,ood_accuracy_mean,identity_error,transport_error,holonomy_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,activation_variance,edge_improvement_over_identity,supported
4,higher_diversity,1,1,cls,value,all,0.658,0.0,0.0,0.0,1.897941593277365,1.1351590080932459,0.0,0.0,0.0,0.0,0.0,9.623527867780957e-12,nan,False
4,higher_diversity,1,1,token_mean,value,all,0.658,0.156617535536939,0.041014872422039,0.01519070611332597,1.2704252019278301,0.015329564650096862,0.0007471963320065036,0.014443509534678677,0.17014544459396808,0.019945890801791943,0.06688469347148207,0.019181986000727524,0.738120815900813,True
4,higher_diversity,1,2,cls,query,all,0.658,0.5814669792849513,0.5200330874484398,0.3285877061534321,1.682877332598931,0.321369037804333,0.017129560382190077,0.3114581473849036,0.24360818911371912,0.20964910941338796,0.5933163050350143,0.19735110076990994,0.10565327701335459,True
4,higher_diversity,1,2,token_mean,query,all,0.658,0.23633613913331072,0.12772909367489382,0.08924663163112213,1.3701479093542892,0.08834789198872067,0.004255382994994183,0.08499124578454277,0.24738623426921216,0.05308715786993612,0.15604485932428916,0.027988614006475968,0.45954480705616774,True
4,higher_diversity,1,2,cls,key,all,0.658,0.6196705741980444,0.5499831718577431,0.3625248323220327,1.677190945715685,0.3554173229968936,0.01714372071860866,0.3453811190345071,0.24699485799703177,0.24000425845606865,0.6160750497598801,0.16158278015526858,0.1124587889791091,True
4,higher_diversity,1,2,token_mean,key,all,0.658,0.21495530692085926,0.11985971841163186,0.07933951256018396,1.3594172416339954,0.07812887005212453,0.003666064104022966,0.07567344639788974,0.24210845312438914,0.049450229064157074,0.1442581282123331,0.029983216388659042,0.44239702602103714,True
4,higher_diversity,1,2,cls,value,all,0.658,0.6215294351897412,0.5601404089845748,0.36899670108841054,1.6808456471279563,0.3622613345977588,0.01677231266247955,0.3522243865511634,0.2514060417911026,0.2431103663164522,0.638052898542593,0.1531240249221975,0.09877090726431237,True
4,higher_diversity,1,2,token_mean,value,all,0.658,0.22936917491411038,0.12042347343957495,0.08385599869345925,1.3713598224001566,0.08251623209923087,0.004500669480132108,0.07935532927513123,0.25072650665081847,0.048919516397897496,0.14540794072164168,0.027852829630402,0.474979698188875,True
4,higher_diversity,1,3,cls,query,all,0.658,0.9282801350531841,0.6725703663510965,0.5135534925029989,1.7102341575200788,0.5646816651278714,0.04177415790036321,0.4717793505300175,0.2550078046339754,0.2623933492399613,0.8128986591578481,0.5135807313702323,0.27546616484197106,True
4,higher_diversity,1,3,token_mean,query,all,0.658,0.29279548271023714,0.1665731378449432,0.09762179795345448,1.4416774997439956,0.09715850528026086,0.005926104886880653,0.09169569205154073,0.20667141336614253,0.04679705868674136,0.17873114768297016,0.05890392156487161,0.4310938942668352,True
4,higher_diversity,1,3,cls,key,all,0.658,1.024161404363891,0.7851215419090498,0.6556132150049583,1.7160011719921335,0.7005273155240792,0.0503475209698081,0.6052656823938544,0.2739728022148735,0.3406649344267732,0.9422389476358158,0.34593526883558795,0.2334005767414261,True
4,higher_diversity,1,3,token_mean,key,all,0.658,0.2629624836792383,0.1673373328769293,0.10968376488706127,1.4519893968825996,0.10939259301408127,0.00623201554514129,0.10345174778591502,0.22984750493019754,0.05453264186701922,0.18694538230404623,0.04828635061329061,0.3636456024615,True
4,higher_diversity,1,3,cls,value,all,0.658,0.9801025129508819,0.7663594487633802,0.6402109013368545,1.7130762353810254,0.67154211883053,0.04901959467679262,0.5911913161928003,0.27371323443302187,0.34388814412015617,0.9017026490194792,0.30648256838321686,0.21808235502219697,True
4,higher_diversity,1,3,token_mean,value,all,0.658,0.2761826503463088,0.17232734965504856,0.11519999167442173,1.445200524642406,0.11514501926803877,0.006659687814218077,0.1085403056984598,0.23256498726600794,0.057143860893966524,0.19666547834580186,0.04172840528190136,0.3760384678799874,True
4,higher_diversity,1,4,cls,query,all,0.658,1.088768681525553,0.8047710218587784,0.7273383707762122,1.7390559292323793,0.6993489475389331,0.1506030232730237,0.5767353610558943,0.27789099997366407,0.33816064957179703,0.9279056701291529,0.6707704609090631,0.2608429728790921,True
4,higher_diversity,1,4,token_mean,query,all,0.658,0.34394553674810396,0.19258711667278916,0.09875119286922089,1.4956266191734828,0.09843668143376179,0.008381532293490389,0.09036966277794405,0.18298376948254588,0.04237391320522337,0.19380815035720503,0.09714304418726401,0.4400650797982747,True
4,higher_diversity,1,4,cls,key,all,0.658,1.1282773515652333,0.9205140664914416,0.7985818915521343,1.7391143492114274,0.7969310673794056,0.11348175536841154,0.6851001490246166,0.27932689640600405,0.39088840199938085,1.0372788000753665,0.46746165373108606,0.1841420327950095,True
4,higher_diversity,1,4,token_mean,key,all,0.658,0.3104132292929824,0.20082560611151098,0.11204795240574018,1.484824040083253,0.11133425596663406,0.008144859520887787,0.10390309447591956,0.19888126832807895,0.049089546583988196,0.20502108888941348,0.0772192816842686,0.3530378632092305,True
4,higher_diversity,1,4,cls,value,all,0.658,1.1040520508335947,0.9409126270495409,0.769480472381279,1.7380691364044594,0.7394972746178913,0.12064962893385779,0.6488308147950606,0.266241212161301,0.39189099040787084,1.045477635401162,0.41350850191983307,0.1477642504815586,True
4,higher_diversity,1,4,token_mean,value,all,0.658,0.3599959090936809,0.23747483902047486,0.14775393417938568,1.4870686273370062,0.14971606848135519,0.008825874421745539,0.13892805847254666,0.21543168716513267,0.06364371697456862,0.23749095749604876,0.052906242283907806,0.34034017325825405,True
4,higher_diversity,2,1,cls,query,all,0.652,0.0,0.0,0.0,1.911201061483933,1.3069834110141203,0.0,0.0,0.0,0.0,0.0,1.9945892317846887e-11,nan,False
4,higher_diversity,2,1,token_mean,query,all,0.652,0.20429497288577014,0.0434253451169562,0.017444270577955195,1.2697615613403985,0.01791522360258521,0.0007963268958106214,0.01664794295687567,0.18327937199418604,0.022134365416144625,0.0698114735126616,0.016418012367053467,0.7874380142420973,True
4,higher_diversity,2,1,cls,key,all,0.652,0.0,0.0,0.0,1.9260492311280295,1.2491642284470428,0.0,0.0,0.0,0.0,0.0,7.626433930397141e-12,nan,False
4,higher_diversity,2,1,token_mean,key,all,0.652,0.18002264406833837,0.04180317105216616,0.015556296435035068,1.2737927955111423,0.015737159662639423,0.0006913628398747692,0.014864933867515489,0.1710865616368901,0.01937577764912699,0.06520162405506034,0.019255781715566463,0.7677893730063354,True
4,higher_diversity,2,1,cls,value,all,0.652,0.0,0.0,0.0,1.9337092240204858,1.2202176021930085,0.0,0.0,0.0,0.0,0.0,6.751135950782745e-12,nan,False
4,higher_diversity,2,1,token_mean,value,all,0.652,0.173211743358981,0.0428050817910593,0.016004942672276534,1.2717933047598278,0.016279438332052806,0.0007222862239524892,0.015282656637613069,0.16641193005479524,0.019533130782657813,0.06613047912158207,0.017692850564013828,0.7528742511277319,True
4,higher_diversity,2,2,cls,query,all,0.652,1.1174102745112475,0.9939939794724476,0.9306584692885561,1.7192378789418508,0.9479797933971009,0.0357637905346399,0.8948946676471017,0.30434193108398794,0.5115729575400326,1.2459613354148704,0.11186779900030656,0.11044850566886177,True
4,higher_diversity,2,2,token_mean,query,all,0.652,0.24445350650503217,0.1232198242872522,0.09875195442472072,1.371227487501766,0.09764897005200535,0.005221316178159957,0.0935306383127516,0.26853068866164337,0.05689379614016519,0.15604556199212474,0.02867748173461719,0.4959375872781122,True
4,higher_diversity,2,2,cls,key,all,0.652,1.1219218218021587,1.004174496458297,0.9211201296987845,1.7206636812136848,0.9359060103180187,0.03304546902125532,0.8880746337500486,0.30244627266701674,0.5097156965692897,1.2630613882747161,0.09999483959241347,0.10495145299404418,True
4,higher_diversity,2,2,token_mean,key,all,0.652,0.2361235025379333,0.12463395305100304,0.09707285478542255,1.363163217023329,0.09540262994297442,0.005074315450408242,0.09199853851036592,0.26508464847833646,0.0591510197769242,0.15613720575894474,0.028313158079981804,0.4721662532048009,True
4,higher_diversity,2,2,cls,value,all,0.652,1.1014136308422484,0.9856204682749808,0.9069122421966729,1.7274816410453555,0.9213165046564179,0.03702222928404808,0.8698900233615529,0.30408008056760916,0.5145349913876166,1.2240709919910902,0.09734554825858636,0.10513140506416363,True
4,higher_diversity,2,2,token_mean,value,all,0.652,0.20853529259163486,0.11161941502253937,0.08727500699501997,1.3723882830554968,0.08569609263137706,0.004888698469254781,0.08238631046631119,0.2666844788935627,0.04896674455810308,0.1367857847876934,0.029577298851853066,0.4647456858004435,True
4,higher_diversity,2,3,cls,query,all,0.652,1.171327385602629,0.8143974132904389,0.7010550856055414,1.711012470242114,0.8189442704986823,0.03312184957956726,0.667933236468922,0.28494907317171403,0.298161061052221,0.9550150881964296,0.35784903304143384,0.30472263920351816,True
4,higher_diversity,2,3,token_mean,query,all,0.652,0.263201887419817,0.15118410862485684,0.0900673940264154,1.455677261596267,0.08890009518015553,0.005247365132990209,0.08482003144242546,0.21168181207294953,0.04520200747410357,0.16953361760756372,0.06358037431809035,0.42559641153441863,True
4,higher_diversity,2,3,cls,key,all,0.652,1.2315932998965353,0.8899816728084481,0.7889942463035308,1.709993205438716,0.8953362179088127,0.03448922822082585,0.7545050409707156,0.2953908455693513,0.3648352975168006,1.0764443177148033,0.27651210671121423,0.27737372971806973,True
4,higher_diversity,2,3,token_mean,key,all,0.652,0.2708254204841552,0.1644294840996757,0.10789316521189796,1.4480642738398803,0.1071211514559843,0.005958708765154535,0.10193445601246574,0.22607537511186793,0.060955500187391716,0.18955487368136592,0.0512456184422428,0.3928580123471248,True
4,higher_diversity,2,3,cls,value,all,0.652,1.132321423343624,0.8359253118036651,0.6961391316831946,1.7165727665979653,0.7855975045808044,0.03330659197474068,0.6628325256434354,0.2836578999358657,0.331315276330951,0.9541502033872488,0.2809553701769222,0.2617596959922678,True
4,higher_diversity,2,3,token_mean,value,all,0.652,0.23069748941552265,0.12975373255187245,0.06925116081253549,1.4427980372212517,0.06857942222399004,0.003990494783713736,0.06526066769253124,0.20141730648869016,0.034530039545391,0.13954164309658948,0.06741816144097935,0.4375589743928012,True
4,higher_diversity,2,4,cls,query,all,0.652,1.157374683529242,0.8384171831512908,0.6775269319798217,1.7188874885665342,0.7580948330535744,0.03407659584825689,0.6434503387321125,0.269315809658726,0.29100450873260236,1.0070409155044928,0.662760777906938,0.27558707211854483,True
4,higher_diversity,2,4,token_mean,query,all,0.652,0.2832943781554327,0.1570688918277804,0.07577824014210205,1.473056080170901,0.0748781125125527,0.00413365948902951,0.0716445811770179,0.18216436046761358,0.03561827819578764,0.15336254184054732,0.12032583152705972,0.445562976397637,True
4,higher_diversity,2,4,cls,key,all,0.652,1.1862879606601735,0.9351739540462707,0.7952200350926037,1.7280806610006905,0.857504178098084,0.04066496274688027,0.7545550682327964,0.2855631581395622,0.37780787442901814,1.1376819225453636,0.44384442134336993,0.211680481418826,True
4,higher_diversity,2,4,token_mean,key,all,0.652,0.313988487690604,0.18334266932433907,0.10234471097053698,1.4769864963143844,0.10162880785683405,0.005420846949246797,0.09692386334592645,0.20209893617295974,0.05177968355367426,0.18224394813166844,0.08238960870287636,0.4160847403265303,True
4,higher_diversity,2,4,cls,value,all,0.652,1.2333643312505698,1.0172296857507395,0.734313812485018,1.7261344339204248,0.7747099189459469,0.04369347771121697,0.6906203383749182,0.26740776613615685,0.31347897322303403,1.1891373198492117,0.45254473794590344,0.17523990277931956,True
4,higher_diversity,2,4,token_mean,value,all,0.652,0.3034330392177018,0.19865198919141214,0.12350460322961478,1.47417769994869,0.12257815885663031,0.006132371427321976,0.11737223003398288,0.21749270179041166,0.05806604518734041,0.20354463472500997,0.056030974300070244,0.34531852660617224,True
4,low_diversity,0,1,cls,query,all,0.6465000000000001,0.0,0.0,0.0,1.9404595286882989,1.2165550621183712,0.0,0.0,0.0,0.0,0.0,1.2186566071295788e-11,nan,False
4,low_diversity,0,1,token_mean,query,all,0.6465000000000001,0.18656234028541394,0.044733626944652716,0.019105883664594855,1.2765516081029162,0.019607160696515927,0.0008229174451447431,0.018282965968616983,0.19250304206373087,0.025069909727558747,0.07170158338065773,0.01064113603735512,0.7602215598484849,True
4,low_diversity,0,1,cls,key,all,0.6465000000000001,0.0,0.0,0.0,1.9142473656793586,1.131828695693155,0.0,0.0,0.0,0.0,0.0,5.9624261415142605e-12,nan,False
4,low_diversity,0,1,token_mean,key,all,0.6465000000000001,0.17496210476609184,0.044628925118500674,0.01852644487632852,1.2742604949290568,0.018814187958653226,0.0008599095705325122,0.01766653481701558,0.2021804200671357,0.024407008371068947,0.07217382756627183,0.010934860191561958,0.7449223351641464,True
4,low_diversity,0,1,cls,value,all,0.6465000000000001,0.0,0.0,0.0,1.9101725642920675,1.157945249598625,0.0,0.0,0.0,0.0,0.0,4.1660302116534145e-12,nan,False
4,low_diversity,0,1,token_mean,value,all,0.6465000000000001,0.1666719642318988,0.043553514485470776,0.018338789995238476,1.279998041986705,0.018438435023711133,0.0007617703840051862,0.017577019266106865,0.20022952498916524,0.02380903273726943,0.072164778064938,0.010610338893126358,0.7386872190161948,True
4,low_diversity,0,2,cls,query,all,0.6465000000000001,1.085655083130278,0.7183489475392978,0.6387294438702432,1.6054484527074104,0.7719882755976797,0.02779184908352115,0.6109375818209215,0.300355474706321,0.3079015282326361,0.9454761882201989,0.01044529756869782,0.33832673129657675,True
4,low_diversity,0,2,token_mean,query,all,0.6465000000000001,0.18465555912196868,0.053242285643660625,0.032294736933616223,1.259184005589643,0.03247655880512661,0.0013266297491182659,0.03096810702911832,0.2620100301923613,0.030065240474170845,0.08331393736522788,0.011212219357151876,0.7116670307851765,True
4,low_diversity,0,2,cls,key,all,0.6465000000000001,1.0960221304843019,0.7409315595636529,0.6467515985333804,1.5933684146044045,0.7665572025423208,0.030247563411566345,0.6165040325034749,0.2948535019933478,0.3288331413024913,0.9838466975429916,0.010268401142887094,0.32398120534641417,True
4,low_diversity,0,2,token_mean,key,all,0.6465000000000001,0.18288472721922436,0.054925462100190246,0.03245014455595565,1.2539781786282784,0.032482267658650636,0.0013903419497761536,0.031059802933172745,0.2664647919156799,0.030786328135935254,0.08668153492280349,0.011764735364439812,0.6996716842607039,True
4,low_diversity,0,2,cls,value,all,0.6465000000000001,1.0649850869511883,0.7455561932597591,0.6558076136161912,1.6021092139679332,0.757072238876995,0.03396630295636979,0.6218413250012831,0.29339709932089797,0.332905716446152,0.9829841802960858,0.010312289465218782,0.29993743349578916,True
4,low_diversity,0,2,token_mean,value,all,0.6465000000000001,0.17528589795682625,0.053982133001986725,0.03144490860273343,1.2671917224885951,0.031231922426296455,0.0014071480228184637,0.030037761157886547,0.2626923396960384,0.03016022752464073,0.08517384136556194,0.011533050162887032,0.6920337937551441,True
4,low_diversity,0,3,cls,query,all,0.6465000000000001,1.0910801682528215,0.6436304309870177,0.5689907627354014,1.6112066497368227,0.7105034497578563,0.02904099649326368,0.5399497503584082,0.2893171523330593,0.21931059225284988,0.8256348151978851,0.08251574364575473,0.41009794723179527,True
4,low_diversity,0,3,token_mean,query,all,0.6465000000000001,0.19959894830606476,0.06890006679398347,0.049387563260876566,1.3161804149980594,0.04939207445433868,0.002070734528718855,0.0473168304359371,0.2782196711604674,0.03556218162031652,0.10238647086685933,0.014047022443264723,0.6548074657771633,True
4,low_diversity,0,3,cls,key,all,0.6465000000000001,1.1050391185675126,0.6783723646887917,0.6191186781027963,1.6178318036977408,0.7772611950075874,0.030913955870677124,0.588204717094248,0.29817443790728576,0.24355707287629527,0.8597499729542378,0.07092952254143628,0.38611009032134425,True
4,low_diversity,0,3,token_mean,key,all,0.6465000000000001,0.19226520080153264,0.06872723634810973,0.04666861404638905,1.3061930247172844,0.04647143598356484,0.002110358060401102,0.044558256017890846,0.27692347109013854,0.03598537097340795,0.10478544859754789,0.015498616351661358,0.6425393879828831,True
4,low_diversity,0,3,cls,value,all,0.6465000000000001,1.0761915161618762,0.6861908114791295,0.6189652820980153,1.6212008565927087,0.7238099949163972,0.03454875268719413,0.584416535767642,0.295926710160337,0.24452612824413045,0.8679340062761685,0.07214817675677213,0.3623896851311774,True
4,low_diversity,0,3,token_mean,value,all,0.6465000000000001,0.1949192650979718,0.07046982743668245,0.0472301357585062,1.3228672302095754,0.04678751683871926,0.002188715337648649,0.0450414199043404,0.268666779061993,0.035616652316817675,0.10363577223060895,0.0148142092353241,0.6384665856334808,True
4,low_diversity,0,4,cls,query,all,0.6465000000000001,1.160520066956982,0.7065612685326771,0.4885490142149467,1.6273858761113678,0.5926969292225793,0.0380773358470337,0.4504716843366623,0.2485670610994813,0.1715545214089287,0.854149342876103,0.32632218165831134,0.391168417806542,True
4,low_diversity,0,4,token_mean,query,all,0.6465000000000001,0.2172486660543611,0.08408438683090008,0.0565724041106327,1.3391474983010836,0.0562415021060831,0.002608553871554746,0.05396385084499012,0.25872618795371755,0.03528049819344794,0.11654194745569928,0.020013405772095375,0.6129578682436649,True
4,low_diversity,0,4,cls,key,all,0.6465000000000001,1.1363954302966783,0.7250422429761718,0.5653276059421388,1.6185394011883432,0.6853591191439844,0.03859215289015661,0.5267354412512346,0.27329688681249764,0.210425844450384,0.87450821603022,0.24790558354421097,0.3619806771073646,True
4,low_diversity,0,4,token_mean,key,all,0.6465000000000001,0.20224695108225513,0.08130649793300308,0.05509400120390346,1.3517897540371082,0.05472148612331569,0.002572832941289314,0.05252116783098741,0.2653569865800109,0.03779332302879746,0.11939588113142646,0.021355457180602985,0.597984061080183,True
4,low_diversity,0,4,cls,value,all,0.6465000000000001,1.0910073431958245,0.7263939164491267,0.5701898892202949,1.637543863055804,0.6632418052891068,0.03799779128960588,0.5321920852769505,0.2704907983916378,0.2108067119205136,0.8745786976792539,0.24124359407208182,0.33419887503108536,True
4,low_diversity,0,4,token_mean,value,all,0.6465000000000001,0.21544560381582556,0.08630867658353251,0.056930510835427835,1.3530243524221197,0.05655960514291109,0.002710380258080973,0.05422013083642179,0.2568162332879658,0.038024242395715946,0.11921780695742208,0.019686777314001865,0.5993945800940371,True
